step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
829,2.0,0.04718078467849496,0.045,0.953600325989469,False,True,0.04718078728553814,9.37433047853986e-09,0.20269189774990082,6.0807569324970245,-0.06938007830664097,0.027698170393705368,1.3849085196852684,-0.06932308935980874,0.03092498704791069,1.5462493523955345,-0.00474034461104028,0.013996995985507965,1.0497746989130974,0.20403796722507392
830,2.0,0.04718078476622238,0.045,0.9536003241229281,False,True,0.04718078720596119,8.772742254858912e-09,0.20269188284873962,6.080756485462189,-0.06938007926227999,0.027698539197444916,1.3849269598722458,-0.06932308402899938,0.030924808233976364,1.5462404116988182,-0.004740340461441074,0.013997018337249756,1.0497763752937317,0.20403796839228638
831,2.0,0.04718078483902617,0.045,0.9536003225739113,False,True,0.047180786863732116,7.280379077378996e-09,0.202691912651062,6.08075737953186,-0.06938008070721123,0.027698181569576263,1.3849090784788132,-0.06932307894541857,0.030925150960683823,1.5462575480341911,-0.00474033426271182,0.013997040688991547,1.049778051674366,0.20403797018341013
832,2.0,0.047180784936823865,0.045,0.9536003204931092,False,True,0.047180787656621405,9.77976935545577e-09,0.20269177854061127,6.080753356218338,-0.06938008159036795,0.027698419988155365,1.3849209994077682,-0.06932307421429347,0.03092467412352562,1.546233706176281,-0.004740330441825198,0.013997107744216919,1.049783080816269,0.20403797320138067
833,2.0,0.04718078501430883,0.045,0.953600318844493,False,True,0.04718078716920026,7.748496289039508e-09,0.2026919275522232,6.080757826566696,-0.06938008339141902,0.02769828960299492,1.384914480149746,-0.06932306954364995,0.030925344675779343,1.5462672337889671,-0.004740322814010553,0.013997018337249756,1.0497763752937317,0.2040379762152759
834,2.0,0.04718078515652687,0.045,0.9536003158185772,False,True,0.04718078911167417,1.422180428978237e-08,0.20269156992435455,6.080747097730637,-0.06938008436052288,0.02769828960299492,1.384914480149746,-0.06932306478453182,0.030924510210752487,1.5462255105376244,-0.004740318820181357,0.013996995985507965,1.0497746989130974,0.20403797857494324
835,2.0,0.047180785242476174,0.045,0.9536003139898686,False,True,0.04718078763276469,8.594930323013728e-09,0.20269206166267395,6.0807618498802185,-0.06938008560587744,0.027698196470737457,1.3849098235368729,-0.06932306036349781,0.030925165861845016,1.5462582930922508,-0.004740313626992915,0.013997085392475128,1.0497814044356346,0.20403798192745168
836,2.0,0.04718078534758436,0.045,0.9536003117535242,False,True,0.047180788270689965,1.0510818604370087e-08,0.20269180834293365,6.08075425028801,-0.06938008655640204,0.027698416262865067,1.3849208131432533,-0.06932305599539351,0.030924763530492783,1.5462381765246391,-0.004740309650981273,0.013997048139572144,1.0497786104679108,0.20403798536426412
837,2.0,0.047180785441941604,0.045,0.9536003097459232,False,True,0.047180788066058715,9.435724424022851e-09,0.20269189774990082,6.0807569324970245,-0.069380088102454,0.02769811823964119,1.3849059119820595,-0.06932305164544893,0.030925195664167404,1.5462597832083702,-0.00474030321368782,0.013996995985507965,1.0497746989130974,0.20403798848110333
838,2.0,0.0471807855741538,0.045,0.9536003069328979,False,True,0.04718078925103393,1.3221219258285899e-08,0.2026916891336441,6.080750674009323,-0.06938008895387131,0.02769845351576805,1.3849226757884026,-0.06932304710865729,0.03092459961771965,1.5462299808859825,-0.004740299768315623,0.013997010886669159,1.049775816500187,0.20403799074344278
839,2.0,0.04718078565947179,0.045,0.9536003051176214,False,True,0.047180788032203366,8.531799572386589e-09,0.20269206166267395,6.0807618498802185,-0.06938009008673245,0.027698200196027756,1.3849100098013878,-0.06932304248208358,0.03092513605952263,1.5462568029761314,-0.004740295073260797,0.013996981084346771,1.0497735813260078,0.2040379923828902
840,2.0,0.0471807857619338,0.045,0.9536003029375788,False,True,0.0471807886114479,1.0246200415897633e-08,0.20269182324409485,6.0807546973228455,-0.06938009096381363,0.027698341757059097,1.3849170878529549,-0.0693230378778171,0.030924778431653976,1.5462389215826988,-0.004740291425510093,0.013997025787830353,1.0497769340872765,0.20403799394091773
841,2.0,0.04718078584161058,0.045,0.953600301242328,False,True,0.04718078805745759,7.967678600229178e-09,0.2026919722557068,6.080759167671204,-0.06938009207749292,0.02769840508699417,1.3849202543497086,-0.06932303352264574,0.03092506155371666,1.546253077685833,-0.004740286745861401,0.013997100293636322,1.0497825220227242,0.2040379964998191
842,2.0,0.04718078593840429,0.045,0.9536002991828875,False,True,0.04718078863028046,9.679370499560136e-09,0.20269179344177246,6.080753803253174,-0.06938009314106525,0.027698244899511337,1.3849122449755669,-0.06932302936019104,0.03092486783862114,1.546243391931057,-0.004740282307836193,0.013997048139572144,1.0497786104679108,0.20403799967906455
843,2.0,0.047180786024253255,0.045,0.9536002973563137,False,True,0.04718078841175137,8.584896682428678e-09,0.2026919573545456,6.080758720636368,-0.06938009407773994,0.02769830822944641,1.3849154114723206,-0.06932302513757375,0.03092491254210472,1.546245627105236,-0.0047402783534301815,0.013997010886669159,1.049775816500187,0.20403800247433926
844,2.0,0.04718078609276322,0.045,0.9536002958986548,False,True,0.04718078799805605,6.850996853158264e-09,0.2026919424533844,6.080758273601532,-0.06938009497489672,0.027698371559381485,1.3849185779690742,-0.06932302081666153,0.030924927443265915,1.5462463721632957,-0.004740274494667177,0.013997025787830353,1.0497769340872765,0.20403800484530307
845,2.0,0.04718078614775693,0.045,0.953600294728576,False,True,0.0471807876771564,5.499370403505566e-09,0.20269198715686798,6.080759614706039,-0.06938009578943789,0.02769821509718895,1.3849107548594475,-0.06932301639865034,0.03092491254210472,1.546245627105236,-0.004740270880920779,0.013996981084346771,1.0497735813260078,0.20403800664013394
846,2.0,0.04718078620277945,0.045,0.953600293557884,False,True,0.047180787732980345,5.502252126143858e-09,0.20269179344177246,6.080753803253174,-0.06938009701226942,0.027698155492544174,1.3849077746272087,-0.069323011912918,0.03092506155371666,1.546253077685833,-0.00474026561599385,0.013996966183185577,1.0497724637389183,0.2040380078521956
847,2.0,0.04718078630320476,0.045,0.9536002914211752,False,True,0.0471807890960776,1.0042531389808929e-08,0.20269159972667694,6.080747991800308,-0.06938009804498106,0.02769811823964119,1.3849059119820595,-0.06932300753719989,0.030924778431653976,1.5462389215826988,-0.004740261357145614,0.013996995985507965,1.0497746989130974,0.20403800915010867
848,2.0,0.04718078639367547,0.045,0.9536002894962665,False,True,0.04718078890970625,9.047070731460494e-09,0.2026919424533844,6.080758273601532,-0.06938009873947353,0.0276983343064785,1.384916715323925,-0.06932300327282354,0.030924838036298752,1.5462419018149376,-0.004740258517597826,0.013997040688991547,1.049778051674366,0.204038010808797
849,2.0,0.047180786469917795,0.045,0.9536002878740895,False,True,0.047180788590250905,7.624232495340166e-09,0.2026919573545456,6.080758720636368,-0.06938009986943,0.027698080986738205,1.3849040493369102,-0.06932299908965069,0.03092510625720024,1.546255312860012,-0.004740253806812889,0.013996981084346771,1.0497735813260078,0.2040380124981404
850,2.0,0.04718078656179392,0.045,0.9536002859192783,False,True,0.04718078911690999,9.187612476369011e-09,0.20269185304641724,6.080755591392517,-0.0693801005188749,0.027698203921318054,1.3849101960659027,-0.06932299503871366,0.030924703925848007,1.5462351962924004,-0.004740251076069025,0.013997025787830353,1.0497769340872765,0.20403801448960274
851,2.0,0.04718078662097752,0.045,0.9536002846600526,False,True,0.04718078826689994,5.918360246326415e-09,0.2026919573545456,6.080758720636368,-0.06938010167749499,0.027698040008544922,1.384902000427246,-0.06932299117510837,0.030925165861845016,1.5462582930922508,-0.004740246193824786,0.013997003436088562,1.0497752577066422,0.20403801687565695
852,2.0,0.04718078672718762,0.045,0.9536002824002634,False,True,0.047180789680937835,1.0621009627342914e-08,0.20269164443016052,6.080749332904816,-0.06938010265648238,0.027698222547769547,1.3849111273884773,-0.06932298724158184,0.030924763530492783,1.5462381765246391,-0.004740242199618277,0.013996981084346771,1.0497735813260078,0.20403801877809727
853,2.0,0.047180786830731604,0.045,0.9536002801971999,False,True,0.0471807897103361,1.0354398588541258e-08,0.20269183814525604,6.080755144357681,-0.06938010365803693,0.027698222547769547,1.3849111273884773,-0.06932298316540425,0.030924957245588303,1.5462478622794151,-0.004740238197975265,0.013996973633766174,1.049773022532463,0.2040380199837185
854,2.0,0.047180786946216545,0.045,0.9536002777400735,False,True,0.04718079015790434,1.1548494105451113e-08,0.20269186794757843,6.080756038427353,-0.06938010454733604,0.027698080986738205,1.3849040493369102,-0.06932297902814182,0.03092486783862114,1.546243391931057,-0.004740234674076783,0.013996951282024384,1.0497713461518288,0.20403802065933038
855,2.0,0.047180787049996134,0.045,0.9536002755319971,False,True,0.047180789936152864,1.0377958908902585e-08,0.20269186794757843,6.080756038427353,-0.06938010540098624,0.0276980921626091,1.384904608130455,-0.06932297513941585,0.03092491254210472,1.546245627105236,-0.004740231308771833,0.013997025787830353,1.0497769340872765,0.20403802204028557
856,2.0,0.04718078715662184,0.045,0.953600273263365,False,True,0.04718079012193042,1.0662570826269757e-08,0.20269188284873962,6.080756485462189,-0.06938010633227609,0.02769819274544716,1.384909637272358,-0.06932297137934888,0.03092494234442711,1.5462471172213554,-0.004740227622067209,0.013997010886669159,1.049775816500187,0.20403802378554936
857,2.0,0.04718078727740816,0.045,0.9536002706934433,False,True,0.04718079063652963,1.2078631844714138e-08,0.20269179344177246,6.080753803253174,-0.06938010746375987,0.02769819274544716,1.384909637272358,-0.06932296772953396,0.030924972146749496,1.5462486073374748,-0.004740223166960817,0.013997025787830353,1.0497769340872765,0.20403802587683684
858,2.0,0.04718078741410512,0.045,0.9536002677849974,False,True,0.04718079121570862,1.3669695930751402e-08,0.20269177854061127,6.080753356218338,-0.06938010832246434,0.027698229998350143,1.3849114999175072,-0.06932296409063915,0.03092479333281517,1.5462396666407585,-0.004740219928580113,0.013997010886669159,1.049775816500187,0.2040380279681015
859,2.0,0.04718078752338815,0.045,0.9536002654598266,False,True,0.04718079056259795,1.0928302707213788e-08,0.20269201695919037,6.080760508775711,-0.06938010896084844,0.02769814431667328,1.384907215833664,-0.06932296072775099,0.030924882739782333,1.5462441369891167,-0.004740217525885747,0.013997070491313934,1.049780286848545,0.2040380310674023
860,2.0,0.0471807876123242,0.045,0.9536002635675702,False,True,0.04718079008567556,8.893605296655949e-09,0.20269198715686798,6.080759614706039,-0.06938010986837924,0.02769806608557701,1.3849033042788506,-0.06932295761748004,0.030925031751394272,1.5462515875697136,-0.004740213901026214,0.013997040688991547,1.049778051674366,0.20403803496921824
861,2.0,0.04718078771690442,0.045,0.9536002613424591,False,True,0.04718079062532704,1.0458021948434038e-08,0.20269180834293365,6.08075425028801,-0.06938011078797014,0.02769814059138298,1.384907029569149,-0.06932295407722286,0.030924882739782333,1.5462441369891167,-0.0047402102479868246,0.013996891677379608,1.0497668758034706,0.2040380369544116
862,2.0,0.0471807878272673,0.045,0.9536002589943128,False,True,0.04718079089650825,1.1036287855814564e-08,0.20269180834293365,6.08075425028801,-0.06938011167234981,0.027697894722223282,1.384894736111164,-0.0693229503821401,0.030924897640943527,1.5462448820471764,-0.004740206808719618,0.013996921479701996,1.0497691109776497,0.20403803787262645
863,2.0,0.04718078794378215,0.045,0.9536002565152734,False,True,0.04718079118411227,1.1651485332109246e-08,0.20269183814525604,6.080755144357681,-0.06938011249262506,0.027698073536157608,1.3849036768078804,-0.06932294675896783,0.030924882739782333,1.5462441369891167,-0.004740203682302702,0.013996981084346771,1.0497735813260078,0.20403803878083296
864,2.0,0.04718078806316166,0.045,0.9536002539752838,False,True,0.04718079138315905,1.1937950628038152e-08,0.20269185304641724,6.080755591392517,-0.06938011339998257,0.027698006480932236,1.3849003240466118,-0.06932294333426287,0.03092494234442711,1.5462471172213554,-0.004740200226687953,0.013996995985507965,1.0497746989130974,0.20403804020241015
865,2.0,0.047180788168367634,0.045,0.9536002517368588,False,True,0.04718079109419281,1.0520597587548863e-08,0.20269200205802917,6.080760061740875,-0.0693801137142279,0.027698177844285965,1.3849088922142982,-0.06932294022151234,0.030924703925848007,1.5462351962924004,-0.0047401991404718465,0.013997070491313934,1.049780286848545,0.20403804280386797
866,2.0,0.04718078823758378,0.045,0.9536002502641748,False,True,0.04718079016251574,6.921614670307719e-09,0.20269198715686798,6.080759614706039,-0.06938011490941177,0.0276980958878994,1.38490479439497,-0.06932293706249475,0.030925285071134567,1.5462642535567284,-0.00474019431369718,0.013996966183185577,1.0497724637389183,0.2040380451090753
867,2.0,0.04718078834814207,0.045,0.9536002479118708,False,True,0.047180791422817545,1.1055829168826747e-08,0.20269180834293365,6.08075425028801,-0.06938011510277839,0.027698058634996414,1.3849029317498207,-0.0693229340337566,0.030924450606107712,1.5462225303053856,-0.004740193647616839,0.013997025787830353,1.0497769340872765,0.20403804776737852
868,2.0,0.04718078839531289,0.045,0.9536002469082364,False,True,0.04718078970715435,4.717081586447236e-09,0.20269204676151276,6.080761402845383,-0.06938011639843414,0.027697890996932983,1.3848945498466492,-0.06932293095240401,0.030925434082746506,1.5462717041373253,-0.004740188333875057,0.013996921479701996,1.0497691109776497,0.20403804982463938
869,2.0,0.04718078853608073,0.045,0.9536002439131759,False,True,0.04718079245089729,1.407678418274827e-08,0.20269152522087097,6.080745756626129,-0.0693801171466185,0.02769796922802925,1.3848984614014626,-0.0693229276079418,0.030924540013074875,1.5462270006537437,-0.004740185490620225,0.013996891677379608,1.0497668758034706,0.20403805045106937
870,2.0,0.04718078863046123,0.045,0.9536002419050801,False,True,0.04718079125522519,9.43805034125944e-09,0.20269198715686798,6.080759614706039,-0.06938011775451293,0.027698155492544174,1.3849077746272087,-0.06932292430997804,0.030924957245588303,1.5462478622794151,-0.004740183242441306,0.013997010886669159,1.049775816500187,0.20403805118018026
871,2.0,0.04718078872504942,0.045,0.9536002398925656,False,True,0.04718079135558908,9.458818450713835e-09,0.202691912651062,6.08075737953186,-0.06938011839157268,0.027698036283254623,1.3849018141627312,-0.06932292117934184,0.030924897640943527,1.5462448820471764,-0.004740180829384243,0.013996995985507965,1.0497746989130974,0.20403805244937528
872,2.0,0.047180788814239996,0.045,0.9536002379948937,False,True,0.04718079129466982,8.91905785338487e-09,0.20269189774990082,6.0807569324970245,-0.0693801190210663,0.027698103338479996,1.3849051669239998,-0.06932291818674813,0.030924897640943527,1.5462448820471764,-0.004740178432961214,0.013997010886669159,1.049775816500187,0.2040380541877768
873,2.0,0.04718078889440832,0.045,0.9536002362891847,False,True,0.0471807911239252,8.016832336865676e-09,0.20269201695919037,6.080760508775711,-0.06938011958010705,0.027698133140802383,1.3849066570401192,-0.06932291532223116,0.030924897640943527,1.5462448820471764,-0.004740176228110528,0.013997025787830353,1.0497769340872765,0.20403805643323403
